Details,Posting Date,Description,Amount,Type,Balance
DEBIT,11/18/2019,190PEPSIVEN9147678600 PHOENIX AZ             11/15,-1.5,DEBIT_CARD,5273.71
DEBIT,11/18/2019,CVS/PHARMACY #09297 PHOENIX AZ               11/15,-20.06,DEBIT_CARD,5275.21
CREDIT,11/18/2019,VENMO            CASHOUT                    PPD ID: 5264681992,200,ACH_CREDIT,5295.27
DEBIT,11/15/2019,VZWRLSS*APOCC VISN 800-922-0204 FL           11/15,-132.65,DEBIT_CARD,5095.27
DEBIT,11/15/2019,AT HOME STORE 2 TEMPE AZ                     11/15,-216.19,DEBIT_CARD,5227.92
DEBIT,11/15/2019,Online Payment 8861997397 To Auto Loan 5817 11/15,-432.61,LOAN_PMT,5444.11
DEBIT,11/15/2019,POTBELLY #285 PHOENIX AZ                     11/14,-9.21,DEBIT_CARD,5876.72
CREDIT,11/15/2019,Online Transfer 8853629311 from Fifth Third Checking ######0462 transaction #: 8853629311 11/15,1100,ACCT_XFER,5885.93
DEBIT,11/14/2019,SHELL OIL 12685754009 PHOENIX AZ             11/13,-6,DEBIT_CARD,4785.93
DEBIT,11/14/2019,LUCI'SHEALTHYMARKETPLAC PHOENIX AZ           11/13,-3.44,DEBIT_CARD,4791.93
DEBIT,11/13/2019,SANTAN BREWING CO PHOEN PHOENIX AZ           11/12,-35.21,DEBIT_CARD,4795.37
DEBIT,11/13/2019,SPECTRUM DERMATOLOGY 000-0000000 AZ          11/11,-81.43,DEBIT_CARD,4830.58
DEBIT,11/13/2019,LUCI'SHEALTHYMARKETPLAC PHOENIX AZ           11/12,-3.37,DEBIT_CARD,4912.01
CREDIT,11/13/2019,VENMO            CASHOUT                    PPD ID: 5264681992,131,ACH_CREDIT,4915.38
DEBIT,11/12/2019,QUIKTRIP CORP PHOENIX AZ             017503  11/11,-49.62,DEBIT_CARD,4784.38
DEBIT,11/12/2019,FRY'S FOOD DRG 129 PHOENIX AZ                11/11,-8.49,DEBIT_CARD,4834
DEBIT,11/12/2019,FAIRMONT SCOTTSDALE PRI SCOTTSDALE AZ        11/10,-8,DEBIT_CARD,4842.49
DEBIT,11/12/2019,IKEA TEMPE TEMPE AZ                  555788  11/10,-139.45,DEBIT_CARD,4850.49
DEBIT,11/12/2019,TARGET        00032615 PHOENIX AZ            11/09,-12.67,DEBIT_CARD,4989.94
DEBIT,11/12/2019,TARGET        00032615 PHOENIX AZ            11/09,-14.36,DEBIT_CARD,5002.61
DEBIT,11/12/2019,ELEVATE COFFEE COMPANY PHOENIX AZ            11/09,-4.15,DEBIT_CARD,5016.97
DEBIT,11/12/2019,GG AND D MOTOR VEHICLE PHOENIX AZ            11/08,-60.5,DEBIT_CARD,5021.12
DEBIT,11/12/2019,CIRCLE K 01618 PHOENIX AZ                    11/08,-30.48,DEBIT_CARD,5081.62
DEBIT,11/12/2019,LUCI'SHEALTHYMARKETPLAC PHOENIX AZ           11/09,-4.37,DEBIT_CARD,5112.1
DEBIT,11/12/2019,LUCI'SHEALTHYMARKETPLAC PHOENIX AZ           11/08,-3.37,DEBIT_CARD,5116.47
CREDIT,11/8/2019,CVO HOLDING COMP DIRECT DEP                 PPD ID: 9111111101,1388.34,ACH_CREDIT,5119.84
DEBIT,11/7/2019,CULINARY DROPOUT PHOENIX AZ                  11/06,-58.96,DEBIT_CARD,3731.5
DEBIT,11/7/2019,FRY'S FOOD DRG 129 PHOENIX AZ                11/06,-12.94,DEBIT_CARD,3790.46
DEBIT,11/7/2019,TST* ZOOKZ - E CAMELBAC PHOENIX AZ           11/07,-12.16,DEBIT_CARD,3803.4
DEBIT,11/7/2019,SCRAMBLE A BREAKFAST JO PHOENIX AZ           11/05,-18.94,DEBIT_CARD,3815.56
DEBIT,11/7/2019,LUCI'SHEALTHYMARKETPLAC PHOENIX AZ           11/06,-4.37,DEBIT_CARD,3834.5
DEBIT,11/6/2019,FRY'S FOOD DRG 129 PHOENIX AZ                11/05,-19.56,DEBIT_CARD,3838.87
DEBIT,11/5/2019,CHIPOTLE 1684 PHOENIX AZ                     11/04,-9.67,DEBIT_CARD,3858.43
DEBIT,11/4/2019,The Trend at 51  Rent       102241050       WEB ID: 1861072180,-722,ACH_DEBIT,3868.1
DEBIT,11/4/2019,FRY'S FOOD DRG 129 PHOENIX AZ                11/03,-10.66,DEBIT_CARD,4590.1
DEBIT,11/4/2019,CVS/PHARMACY #08366 PHOENIX AZ               11/03,-4.98,DEBIT_CARD,4600.76
DEBIT,11/4/2019,SPORT CLIPS - AZ141 - P PHOENIX AZ           11/03,-26,DEBIT_CARD,4605.74
DEBIT,11/4/2019,FAME PHOENIX AZ                              11/03,-16.03,DEBIT_CARD,4631.74
DEBIT,11/4/2019,SCRAMBLE A BREAKFAST JO PHOENIX AZ           11/02,-38.07,DEBIT_CARD,4647.77
DEBIT,11/4/2019,SHELL SERVICE S SCOTTSDALE AZ                11/01,-29.05,DEBIT_CARD,4685.84
DEBIT,11/4/2019,TST* ZOOKZ - E CAMELBAC PHOENIX AZ           11/02,-12.16,DEBIT_CARD,4714.89
DEBIT,11/4/2019,LUCI'SHEALTHYMARKETPLAC PHOENIX AZ           11/02,-3.37,DEBIT_CARD,4727.05
DEBIT,11/4/2019,LUCI'SHEALTHYMARKETPLAC PHOENIX AZ           11/01,-4.37,DEBIT_CARD,4730.42
CREDIT,11/4/2019,VENMO            CASHOUT                    PPD ID: 5264681992,150,ACH_CREDIT,4734.79
DEBIT,11/1/2019,TARGET        00032615 PHOENIX AZ            10/31,-8.89,DEBIT_CARD,4584.79
DEBIT,10/31/2019,GOOGLE *YouTube Music 855-836-3987 CA        10/30,-10.85,DEBIT_CARD,4593.68
DEBIT,10/31/2019,TST* ZOOKZ - E CAMELBAC PHOENIX AZ           10/31,-12.16,DEBIT_CARD,4604.53
DEBIT,10/31/2019,GCU STUDENT UNION PHOENIX AZ                 10/30,-2.99,DEBIT_CARD,4616.69
DEBIT,10/30/2019,CHIPOTLE 1684 PHOENIX AZ                     10/29,-7.55,DEBIT_CARD,4619.68
CREDIT,10/30/2019,Online Transfer 8792660382 from Fifth Third Checking ######0462 transaction #: 8792660382 10/30,200,ACCT_XFER,4627.23
DEBIT,10/29/2019,WHOLEFDS CMA #10476 PHOENIX AZ               10/28,-42.05,DEBIT_CARD,4427.23
DEBIT,10/29/2019,GCU STUDENT UNION PHOENIX AZ                 10/28,-2.99,DEBIT_CARD,4469.28
DEBIT,10/29/2019,PIZZA POWER LLC PHOENIX AZ                   10/28,-17.62,DEBIT_CARD,4472.27
DEBIT,10/28/2019,CHEGG  ORDER 844-224-5952 CA                 10/26,-16.24,DEBIT_CARD,4489.89
DEBIT,10/28/2019,CIRCLE K 01541 PHOENIX AZ                    10/27,-30,DEBIT_CARD,4506.13
DEBIT,10/28/2019,GCU STUDENT UNION PHOENIX AZ                 10/26,-9.75,DEBIT_CARD,4536.13
DEBIT,10/28/2019,SQ *BOSA DONUTS Phoenix AZ                   10/26,-6.51,DEBIT_CARD,4545.88
DEBIT,10/28/2019,SANTAN BREWING CO PHOEN PHOENIX AZ           10/25,-28.44,DEBIT_CARD,4552.39
DEBIT,10/28/2019,TOTAL WINE AND MORE 100 PHOENIX AZ           10/25,-16.28,DEBIT_CARD,4580.83
DEBIT,10/28/2019,USCONNECT ACEVN VEND  N TEMPE AZ             10/26,-1,DEBIT_CARD,4597.11
DEBIT,10/28/2019,TST* ZOOKZ - E CAMELBAC PHOENIX AZ           10/26,-18.95,DEBIT_CARD,4598.11
DEBIT,10/28/2019,FRY'S FOOD DRG 129 PHOENIX AZ                10/24,-8.12,DEBIT_CARD,4617.06
DEBIT,10/28/2019,SPECTRUM DERMATOLOGY SCOTTSDALE AZ           10/24,-30,DEBIT_CARD,4625.18
DEBIT,10/25/2019,SUBWAY        00104703 PHOENIX AZ            10/22,-9.75,DEBIT_CARD,4655.18
CREDIT,10/25/2019,VENMO            CASHOUT                    PPD ID: 5264681992,106,ACH_CREDIT,4664.93
CREDIT,10/25/2019,CVO HOLDING COMP DIRECT DEP                 PPD ID: 9111111101,1388.34,ACH_CREDIT,4558.93
DEBIT,10/24/2019,FRY'S FOOD DRG 129 PHOENIX AZ                10/23,-5.79,DEBIT_CARD,3170.59
DEBIT,10/24/2019,FRY'S FOOD DRG 129 PHOENIX AZ                10/23,-41.96,DEBIT_CARD,3176.38
DEBIT,10/22/2019,CIBO LLC PHOENIX AZ                          10/21,-17.12,DEBIT_CARD,3218.34
DEBIT,10/21/2019,TARGET        00032615 PHOENIX AZ            10/18,-13.46,DEBIT_CARD,3235.46
DEBIT,10/21/2019,WILDFLOWE 011 ARCADIA PHOENIX AZ             10/18,-24.29,DEBIT_CARD,3248.92
DEBIT,10/21/2019,SHELL OIL 12685754009 PHOENIX AZ             10/18,-30.01,DEBIT_CARD,3273.21
CREDIT,10/21/2019,Online Transfer 8761394413 from Fifth Third Checking ######0462 transaction #: 8761394413 10/21,300,ACCT_XFER,3303.22
DEBIT,10/18/2019,SQ *PRESS BILTMORE Phoenix AZ                10/17,-24.98,DEBIT_CARD,3003.22
DEBIT,10/18/2019,SQ *PRESS BILTMORE Phoenix AZ                10/17,-5.88,DEBIT_CARD,3028.2
DEBIT,10/17/2019,APS electric pmt PAYMENT    3518057919      WEB ID: 1860011170,-129.67,ACH_DEBIT,3034.08
DEBIT,10/17/2019,USCONNECT ACEVN VEND  N TEMPE AZ             10/17,-1,DEBIT_CARD,3163.75
DEBIT,10/17/2019,FRY'S FOOD DRG 129 PHOENIX AZ                10/16,-24.1,DEBIT_CARD,3164.75
DEBIT,10/17/2019,CHIPOTLE 1684 PHOENIX AZ                     10/16,-7.55,DEBIT_CARD,3188.85
DEBIT,10/16/2019,SQ *PRESS BILTMORE Phoenix AZ                10/15,-2.72,DEBIT_CARD,3196.4
DEBIT,10/16/2019,GCU STUDENT UNION PHOENIX AZ                 10/15,-9.67,DEBIT_CARD,3199.12
DEBIT,10/15/2019,TRADER JOE'S #090  QPS PHOENIX AZ            10/14,-5.28,DEBIT_CARD,3208.79
DEBIT,10/15/2019,WILLIAMS-SONOMA 0020 PHOENIX AZ              10/13,-177.96,DEBIT_CARD,3214.07
DEBIT,10/15/2019,FRY'S FOOD DRG 129 PHOENIX AZ                10/13,-27.59,DEBIT_CARD,3392.03
DEBIT,10/15/2019,LUCI'SHEALTHYMARKETPLAC PHOENIX AZ           10/14,-16.54,DEBIT_CARD,3419.62
DEBIT,10/15/2019,SAFEWAY #1253 SCOTTSDALE AZ                  10/12,-3.54,DEBIT_CARD,3436.16
DEBIT,10/15/2019,BICYCLE RANCH SCOTTSDALE AZ                  10/12,-52.93,DEBIT_CARD,3439.7
DEBIT,10/15/2019,CIRCLE K # 41604 1015 CHANDLER AZ            10/12,-29.55,DEBIT_CARD,3492.63
DEBIT,10/15/2019,SQ *PRESS BILTMORE Phoenix AZ                10/12,-2.72,DEBIT_CARD,3522.18
DEBIT,10/15/2019,FRY'S FOOD DRG 129 PHOENIX AZ                10/11,-30.99,DEBIT_CARD,3524.9
DEBIT,10/15/2019,HALF PRICE BOOKS #106 PHOENIX AZ             10/11,-5.42,DEBIT_CARD,3555.89
CREDIT,10/15/2019,VENMO            CASHOUT                    PPD ID: 5264681992,80,ACH_CREDIT,3561.31
DEBIT,10/11/2019,VENMO            PAYMENT    2599674116      WEB ID: 3264681992,-3,ACH_DEBIT,3481.31
DEBIT,10/11/2019,CULINARY DROPOUT PHOENIX AZ                  10/10,-31.34,DEBIT_CARD,3484.31
CREDIT,10/11/2019,CVO HOLDING COMP DIRECT DEP                 PPD ID: 9111111101,1388.34,ACH_CREDIT,3515.65
DEBIT,10/10/2019,FRY'S FOOD DRG 129 PHOENIX AZ                10/09,-36.37,DEBIT_CARD,2127.31
DEBIT,10/10/2019,JIMMY JOHNS - 1635 PHOENIX AZ                10/09,-9.97,DEBIT_CARD,2163.68
DEBIT,10/10/2019,CHICK-FIL-A #03191 PHOENIX AZ                10/08,-8.89,DEBIT_CARD,2173.65
DEBIT,10/8/2019,TRADER JOE'S #090  QPS PHOENIX AZ            10/07,-8.97,DEBIT_CARD,2182.54
DEBIT,10/8/2019,SHELL OIL 12685754009 PHOENIX AZ             10/07,-25.01,DEBIT_CARD,2191.51
DEBIT,10/7/2019,VZWRLSS*BILL PAY VN 800-922-0204 FL          10/05,-132.65,DEBIT_CARD,2216.52
DEBIT,10/7/2019,TRADER JOE'S #090  QPS PHOENIX AZ            10/05,-20.73,DEBIT_CARD,2349.17
DEBIT,10/7/2019,STAPLES       00102632 PHOENIX AZ            10/05,-2.7,DEBIT_CARD,2369.9
DEBIT,10/7/2019,AMERICAN EAGLE SCOTTSDALE AZ                 10/05,-145.69,DEBIT_CARD,2372.6
DEBIT,10/7/2019,FAME PHOENIX AZ                              10/05,-29.79,DEBIT_CARD,2518.29
DEBIT,10/7/2019,SUBWAY        00104703 PHOENIX AZ            10/04,-11.27,DEBIT_CARD,2548.08
DEBIT,10/7/2019,AMERICAN EAGLE SCOTTSDALE AZ                 10/06,40.48,DEBIT_CARD,2559.35
DEBIT,10/4/2019,Online Payment 8713865478 To Auto Loan 5817 10/04,-432.61,LOAN_PMT,2518.87
DEBIT,10/4/2019,FRY'S FOOD DRG 129 PHOENIX AZ                10/03,-7.52,DEBIT_CARD,2951.48
DEBIT,10/3/2019,The Trend at 51  Rent       101262896       WEB ID: 1861072180,-1421.65,ACH_DEBIT,2959
DEBIT,10/3/2019,SUBWAY        00104703 PHOENIX AZ            10/02,-7.8,DEBIT_CARD,4380.65
DEBIT,10/2/2019,Prime Video*F22HP7OZ3 888-802-3080 WA        10/02,-7.59,DEBIT_CARD,4388.45
DEBIT,10/2/2019,FRY'S FOOD DRG 129 PHOENIX AZ                10/01,-33.68,DEBIT_CARD,4396.04
DEBIT,10/2/2019,SQ *PRESS BILTMORE Phoenix AZ                10/01,-21.72,DEBIT_CARD,4429.72
DEBIT,10/2/2019,LUCI'SHEALTHYMARKETPLAC PHOENIX AZ           10/01,-3.37,DEBIT_CARD,4451.44
CREDIT,10/2/2019,VENMO            CASHOUT                    PPD ID: 5264681992,691,ACH_CREDIT,4454.81
DEBIT,10/1/2019,FRY'S FOOD DRG 129 PHOENIX AZ                09/30,-13.76,DEBIT_CARD,3763.81
DEBIT,10/1/2019,SPORT CLIPS - AZ141 - P PHOENIX AZ           09/29,-24,DEBIT_CARD,3777.57
DEBIT,9/30/2019,HOPDODDY PHOENIX C-B PHOENIX AZ              09/29,-13.29,DEBIT_CARD,3801.57
DEBIT,9/30/2019,CIRCLE K 01619 PHOENIX AZ                    09/29,-40,DEBIT_CARD,3814.86
DEBIT,9/30/2019,SQ *PRESS BILTMORE Phoenix AZ                09/29,-3.98,DEBIT_CARD,3854.86
DEBIT,9/30/2019,TARGET        00032615 PHOENIX AZ            09/29,-22.8,DEBIT_CARD,3858.84
DEBIT,9/30/2019,TARGET        00032615 PHOENIX AZ            09/28,-3.79,DEBIT_CARD,3881.64
DEBIT,9/30/2019,GCU STUDENT UNION PHOENIX AZ                 09/28,-2.49,DEBIT_CARD,3885.43
DEBIT,9/30/2019,LUCI'SHEALTHYMARKETPLAC PHOENIX AZ           09/29,-8.87,DEBIT_CARD,3887.92
DEBIT,9/30/2019,FRY'S FOOD DRG 129 PHOENIX AZ                09/27,-3.78,DEBIT_CARD,3896.79
DEBIT,9/30/2019,GCU STUDENT UNION PHOENIX AZ                 09/27,-6.73,DEBIT_CARD,3900.57
DEBIT,9/30/2019,LUCI'SHEALTHYMARKETPLAC PHOENIX AZ           09/27,-6.23,DEBIT_CARD,3907.3
DEBIT,9/27/2019,CHEGG  ORDER 844-224-5952 CA                 09/27,-16.24,DEBIT_CARD,3913.53
DEBIT,9/27/2019,FRY'S FOOD DRG 129 PHOENIX AZ                09/26,-18.88,DEBIT_CARD,3929.77
DEBIT,9/27/2019,STARBUCKS STORE 06954 PHOENIX AZ             09/26,-2.33,DEBIT_CARD,3948.65
CREDIT,9/27/2019,CVO HOLDING COMP DIRECT DEP                 PPD ID: 9111111101,1388.33,ACH_CREDIT,3950.98
DEBIT,9/26/2019,SUBWAY        00104703 PHOENIX AZ            09/25,-9.75,DEBIT_CARD,2562.65
DEBIT,9/26/2019,CHICK-FIL-A #03191 PHOENIX AZ                09/24,-8.45,DEBIT_CARD,2572.4
DEBIT,9/26/2019,LUCI'SHEALTHYMARKETPLAC PHOENIX AZ           09/25,-4.26,DEBIT_CARD,2580.85
DEBIT,9/25/2019,APS electric pmt PAYMENT    3518057919      WEB ID: 1860011170,-229.86,ACH_DEBIT,2585.11
DEBIT,9/25/2019,CORNISH PASTY PHOENIX AZ                     09/23,-20.1,DEBIT_CARD,2814.97
DEBIT,9/24/2019,SUBWAY        00104703 PHOENIX AZ            09/23,-7.8,DEBIT_CARD,2835.07
DEBIT,9/24/2019,GCU STUDENT UNION PHOENIX AZ                 09/23,-10.05,DEBIT_CARD,2842.87
DEBIT,9/24/2019,FRY'S FOOD DRG 129 PHOENIX AZ                09/22,-6.97,DEBIT_CARD,2852.92
DEBIT,9/24/2019,ABM BILTMORE FINANCIAL PHOENIX AZ            09/22,-1.25,DEBIT_CARD,2859.89
DEBIT,9/23/2019,SQ *PRESS BILTMORE Phoenix AZ                09/23,-6.7,DEBIT_CARD,2861.14
DEBIT,9/23/2019,CVS/PHARMACY #08366 PHOENIX AZ               09/22,-14.17,DEBIT_CARD,2867.84
DEBIT,9/23/2019,TRUE FOOD KITCHEN #1001 PHOENIX AZ           09/21,-19.29,DEBIT_CARD,2882.01
DEBIT,9/23/2019,SQ *PRESS BILTMORE Phoenix AZ                09/21,-3.72,DEBIT_CARD,2901.3
DEBIT,9/23/2019,GRIMALDI'S PIZZA #01101 SCOTTSDALE AZ        09/20,-27.69,DEBIT_CARD,2905.02
DEBIT,9/23/2019,SUBWAY        00104703 PHOENIX AZ            09/20,-9.75,DEBIT_CARD,2932.71
CREDIT,9/23/2019,ATM CASH DEPOSIT 09/21 5041 N 16TH ST PHOENIX AZ,50,ATM,2942.46
CREDIT,9/23/2019,ATM CHECK DEPOSIT 09/21 5041 N 16TH ST PHOENIX AZ,107.95,ATM_DEPOSIT,2892.46
DEBIT,9/20/2019,FRY'S FOOD DRG 129 PHOENIX AZ                09/19,-12.32,DEBIT_CARD,2784.51
DEBIT,9/20/2019,CIRCLE K # 03447 PHOENIX AZ                  09/18,-40.44,DEBIT_CARD,2796.83
DEBIT,9/19/2019,GCU STUDENT UNION PHOENIX AZ                 09/18,-7.59,DEBIT_CARD,2837.27
DEBIT,9/19/2019,TEAMTREEHOUSE.COM 800-928-2130 FL            09/18,-25,DEBIT_CARD,2844.86
DEBIT,9/19/2019,STEAMGAMES.COM 4259522 425-8899642 WA        09/19,-14.99,DEBIT_CARD,2869.86
DEBIT,9/18/2019,CVS/PHARMACY #08366 PHOENIX AZ               09/17,-13.64,DEBIT_CARD,2884.85
CREDIT,9/17/2019,Online Transfer 8641692361 from Fifth Third Checking ######0462 transaction #: 8641692361 09/17,300,ACCT_XFER,2898.49
DEBIT,9/16/2019,VZWRLSS*APOCC VISN 800-922-0204 FL           09/15,-132.65,DEBIT_CARD,2598.49
DEBIT,9/16/2019,TARGET        00032615 PHOENIX AZ            09/15,-16.21,DEBIT_CARD,2731.14
DEBIT,9/16/2019,FRY'S FOOD DRG 129 PHOENIX AZ                09/14,-20.13,DEBIT_CARD,2747.35
DEBIT,9/16/2019,GUITAR CENTER #151 TEMPE AZ                  09/14,-37.81,DEBIT_CARD,2767.48
DEBIT,9/16/2019,USCONNECT ACEVN VEND  N TEMPE AZ             09/15,-1.6,DEBIT_CARD,2805.29
DEBIT,9/16/2019,IKEA TEMPE TEMPE AZ                  256133  09/14,-625.9,DEBIT_CARD,2806.89
DEBIT,9/16/2019,ELLYS PANCAKE BRUNCH CA PHOENIX AZ           09/14,-38.31,DEBIT_CARD,3432.79
DEBIT,9/16/2019,TST* ZOOKZ - E CAMELBAC PHOENIX AZ           09/14,-24.09,DEBIT_CARD,3471.1
DEBIT,9/16/2019,GCU STUDENT UNION PHOENIX AZ                 09/13,-2.44,DEBIT_CARD,3495.19
DEBIT,9/16/2019,CORNISH PASTY PHOENIX AZ                     09/13,-16.21,DEBIT_CARD,3497.63
CREDIT,9/16/2019,VENMO            CASHOUT                    PPD ID: 5264681992,300,ACH_CREDIT,3513.84
DEBIT,9/13/2019,CHICK-FIL-A #03191 PHOENIX AZ                09/11,-8.89,DEBIT_CARD,3213.84
CREDIT,9/13/2019,CVO HOLDING COMP DIRECT DEP                 PPD ID: 9111111101,1388.33,ACH_CREDIT,3222.73
DEBIT,9/12/2019,Online Payment 8636531563 To Auto Loan 5817 09/12,-432.61,LOAN_PMT,1834.4
CREDIT,9/12/2019,Online Transfer 8630360956 from Fifth Third Checking ######0462 transaction #: 8630360956 09/12,800,ACCT_XFER,2267.01
DEBIT,9/11/2019,GCU STUDENT UNION PHOENIX AZ                 09/10,-2.44,DEBIT_CARD,1467.01
DEBIT,9/11/2019,GCU STUDENT UNION PHOENIX AZ                 09/10,-6.51,DEBIT_CARD,1469.45
DEBIT,9/11/2019,GCU STUDENT UNION PHOENIX AZ                 09/10,-2.44,DEBIT_CARD,1475.96
DEBIT,9/11/2019,FRY'S FOOD DRG 129 PHOENIX AZ                09/09,-21.58,DEBIT_CARD,1478.4
DEBIT,9/10/2019,The Trend at 51  Rent       100418311       WEB ID: 1861072180,-0.01,ACH_DEBIT,1499.98
DEBIT,9/10/2019,The Trend at 51  Rent       100418310       WEB ID: 1861072180,-1225.42,ACH_DEBIT,1499.99
DEBIT,9/9/2019,DISCOVER         E-PAYMENT  2463            WEB ID: 2510020270,-576.27,ACH_DEBIT,2725.41
DEBIT,9/9/2019,FRY'S FOOD DRG 129 PHOENIX AZ                09/08,-42.39,DEBIT_CARD,3301.68
DEBIT,9/9/2019,FRY'S FOOD DRG 054 SCOTTSDALE AZ             09/08,-11.72,DEBIT_CARD,3344.07
DEBIT,9/9/2019,ELLY S BRUNCH & CAFE PH PHOENIX AZ           09/08,-15.9,DEBIT_CARD,3355.79
DEBIT,9/9/2019,CULINARY DROPOUT PHOENIX AZ                  09/07,-23.01,DEBIT_CARD,3371.69
DEBIT,9/9/2019,CULINARY DROPOUT PHOENIX AZ                  09/07,-23.55,DEBIT_CARD,3394.7
DEBIT,9/9/2019,LUCI'SHEALTHYMARKETPLAC PHOENIX AZ           09/08,-8.87,DEBIT_CARD,3418.25
DEBIT,9/9/2019,CIRCLE K 01541 PHOENIX AZ                    09/06,-40,DEBIT_CARD,3427.12
DEBIT,9/9/2019,GCU STUDENT UNION PHOENIX AZ                 09/06,-10.62,DEBIT_CARD,3467.12
DEBIT,9/9/2019,GCU STUDENT UNION PHOENIX AZ                 09/06,-4.35,DEBIT_CARD,3477.74
DEBIT,9/9/2019,LUCI'SHEALTHYMARKETPLAC PHOENIX AZ           09/07,-9.54,DEBIT_CARD,3482.09
DEBIT,9/9/2019,LUCI'SHEALTHYMARKETPLAC PHOENIX AZ           09/06,-3.44,DEBIT_CARD,3491.63
CREDIT,9/9/2019,VENMO            CASHOUT                    PPD ID: 5264681992,100,ACH_CREDIT,3495.07
CREDIT,9/9/2019,VENMO            CASHOUT                    PPD ID: 5264681992,610,ACH_CREDIT,3395.07
DEBIT,9/6/2019,VENMO            PAYMENT    2461517347      WEB ID: 3264681992,-100,ACH_DEBIT,2785.07
DEBIT,9/6/2019,GCU STUDENT UNION PHOENIX AZ                 09/05,-8.39,DEBIT_CARD,2885.07
DEBIT,9/6/2019,GCU STUDENT UNION PHOENIX AZ                 09/05,-6.07,DEBIT_CARD,2893.46
DEBIT,9/6/2019,GCU STUDENT UNION PHOENIX AZ                 09/05,-4.78,DEBIT_CARD,2899.53
DEBIT,9/6/2019,GCU STUDENT UNION PHOENIX AZ                 09/05,-6.07,DEBIT_CARD,2904.31
DEBIT,9/5/2019,GCU STUDENT UNION PHOENIX AZ                 09/04,-7.82,DEBIT_CARD,2910.38
DEBIT,9/4/2019,The Trend at 51  Rent       100216796       WEB ID: 1861072180,-305.53,ACH_DEBIT,2918.2
DEBIT,9/4/2019,SQ *PRESS BILTMORE Phoenix AZ                09/04,-3.98,DEBIT_CARD,3223.73
DEBIT,9/4/2019,TST* SIP COFFEE & BEER PHOENIX AZ            09/04,-14.03,DEBIT_CARD,3227.71
DEBIT,9/4/2019,CVS/PHARMACY #08366 PHOENIX AZ               09/03,-5.35,DEBIT_CARD,3241.74
DEBIT,9/4/2019,GCU STUDENT UNION PHOENIX AZ                 09/03,-11.25,DEBIT_CARD,3247.09
DEBIT,9/3/2019,TST* OVER EASY - BILTMO PHOENIX AZ           09/02,-14.92,DEBIT_CARD,3258.34
DEBIT,9/3/2019,0190 AMC DESERT RIDGE 1 PHOENIX AZ           09/02,-11.71,DEBIT_CARD,3273.26
DEBIT,9/3/2019,SQ *ESSO COFFEEHOUSE AN Phoenix AZ           09/01,-3.45,DEBIT_CARD,3284.97
DEBIT,9/3/2019,ELLY S BRUNCH & CAFE PH PHOENIX AZ           08/31,-36.14,DEBIT_CARD,3288.42
CREDIT,9/3/2019,VENMO            CASHOUT                    PPD ID: 5264681992,150,ACH_CREDIT,3324.56
DEBIT,8/30/2019,FRY'S FOOD DRG 129 PHOENIX AZ                08/29,-16.16,DEBIT_CARD,3174.56
CREDIT,8/30/2019,CVO HOLDING COMP DIRECT DEP                 PPD ID: 9111111101,1388.35,ACH_CREDIT,3190.72
DEBIT,8/29/2019,TARGET        00032615 PHOENIX AZ            08/28,-12.26,DEBIT_CARD,1802.37
DEBIT,8/29/2019,SQ *CARTEL COFFEE LAB Phoenix AZ             08/28,-4.75,DEBIT_CARD,1814.63
DEBIT,8/28/2019,STAPLES       00102632 PHOENIX AZ            08/27,-1.09,DEBIT_CARD,1819.38
DEBIT,8/28/2019,CVS/PHARMACY #08366 PHOENIX AZ               08/27,-5.99,DEBIT_CARD,1820.47
DEBIT,8/28/2019,GCU STUDENT UNION PHOENIX AZ                 08/27,-7.69,DEBIT_CARD,1826.46
DEBIT,8/28/2019,GCU STUDENT UNION PHOENIX AZ                 08/27,-2.44,DEBIT_CARD,1834.15
DEBIT,8/27/2019,SCRAMBLE A BREAKFAST JO PHOENIX AZ           08/25,-35.41,DEBIT_CARD,1836.59
DEBIT,8/26/2019,CENTRAL KITCHEN PHOENIX AZ                   08/25,-30.25,DEBIT_CARD,1872
DEBIT,8/26/2019,SORSO WINE ROOM SCOTTSDALE AZ                08/24,-22.37,DEBIT_CARD,1902.25
DEBIT,8/26/2019,STARBUCKS STORE 05865 PHOENIX AZ             08/24,-2.66,DEBIT_CARD,1924.62
DEBIT,8/26/2019,SQ *PRESS SCOTTSDALE QU Phoenix AZ           08/24,-9.56,DEBIT_CARD,1927.28
DEBIT,8/26/2019,CVS/PHARMACY #08366 PHOENIX AZ               08/24,-27.05,DEBIT_CARD,1936.84
DEBIT,8/26/2019,SPORT CLIPS - AZ141 - P PHOENIX AZ           08/23,-25,DEBIT_CARD,1963.89
DEBIT,8/26/2019,SPECTRUM DERMATOLOGY SCOTTSDALE AZ           08/22,-30,DEBIT_CARD,1988.89
DEBIT,8/23/2019,QUIKTRIP PHOENIX AZ                  009315  08/23,-46.77,DEBIT_CARD,2018.89
DEBIT,8/23/2019,CVS/PHARMACY #08366 PHOENIX AZ               08/22,-19.32,DEBIT_CARD,2065.66
DEBIT,8/23/2019,TRADER JOE'S #090  QPS PHOENIX AZ            08/22,-22.94,DEBIT_CARD,2084.98
DEBIT,8/22/2019,APS electric pmt PAYMENT    3518057919      WEB ID: 1860011170,-208.41,ACH_DEBIT,2107.92
